NU_INSCRICAO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_LINGUA;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q025
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;3;1;1;0;;;;;;;;;1;1;1;1;4402;4414;500;6249;1;1;120;40;40;80;0;280;B
1,90E+11;3557006;Votorantim;35;SP;17;F;1;3;1;3552205;Sorocaba;35;SP;2;0;2;1;0;35405218;3557006;Votorantim;35;SP;2;1;1;1;1;1;1;5346;6325;601;6542;0;1;160;180;180;160;200;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;2;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;1;1;1;1;502;5352;5022;5029;0;1;120;120;120;120;20;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;M;1;3;1;3525904;Jundiaí;35;SP;1;5;1;1;0;;;;;;;;;0;1;1;0;;5536;591;;0;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;6022;6412;6106;6784;0;1;160;120;120;160;160;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5364;5303;5416;3959;0;1;120;120;120;120;20;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;2;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;4188;4962;514;568;0;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009295;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5225;5661;5561;5883;1;1;120;100;80;120;0;420;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;533;5404;5544;6815;0;1;120;120;140;120;120;620;B
1,90E+11;3504107;Atibaia;35;SP;20;M;1;3;1;1501402;Belém;15;PA;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;19;M;0;1;1;3552205;Sorocaba;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4498;6003;5727;6016;0;1;140;160;160;160;120;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009261;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4971;5532;5411;6153;0;1;140;120;160;160;160;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;3;1;;0;;;;;;;;;1;1;1;1;6012;6644;5958;6692;0;1;160;120;120;140;100;640;B
1,90E+11;3504107;Atibaia;35;SP;14;M;1;1;1;3504107;Atibaia;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;4235;5314;541;5644;0;1;80;100;80;100;120;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3518800;Guarulhos;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;4199;5014;5278;4767;0;1;140;120;100;120;120;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;5104;5395;5623;6228;0;1;160;140;160;180;160;800;B
1,90E+11;3557006;Votorantim;35;SP;25;M;1;3;1;3517604;Guapiara;35;SP;1;8;1;1;0;;;;;;;;;1;1;1;1;4869;5031;4868;6142;0;1;80;120;80;120;0;400;B
1,90E+11;3504107;Atibaia;35;SP;19;F;1;2;1;3504107;Atibaia;35;SP;1;2;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;5;1;1;0;;;;;;;;;1;1;1;1;5161;5535;540;4749;0;1;140;120;100;120;60;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;5;1;1;0;;;;;;;;;1;1;1;1;5019;5186;5904;5745;0;1;160;200;160;160;120;800;B
1,90E+11;3504107;Atibaia;35;SP;17;M;1;1;1;3509502;Campinas;35;SP;2;0;3;1;0;35185243;3504107;Atibaia;35;SP;4;1;1;1;1;1;1;5852;6428;6248;7429;0;1;160;200;180;180;120;840;B
1,90E+11;3504107;Atibaia;35;SP;18;F;1;3;1;3504107;Atibaia;35;SP;2;0;2;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;F;0;3;1;4109609;Guaratuba;41;PR;2;0;2;;0;35906670;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3557006;Votorantim;35;SP;24;F;1;2;1;3557006;Votorantim;35;SP;1;7;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35917515;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4396;391;367;3851;1;1;120;120;100;120;80;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;M;1;1;2;;;;;1;4;1;1;0;;;;;;;;;1;1;1;1;3894;467;4778;4869;0;1;100;160;120;120;0;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;5649;6669;6478;7961;0;1;160;180;140;120;160;760;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;2;1;2904753;Buritirama;29;BA;1;2;1;1;0;;;;;;;;;1;1;1;1;3941;5058;4998;4519;1;1;120;120;100;140;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;2930105;Senhor do Bonfim;29;BA;2;0;2;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009106;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4113;3432;4503;4839;1;1;100;100;80;100;0;380;B
1,90E+11;3504107;Atibaia;35;SP;17;F;1;4;4;;;;;2;0;2;1;0;35290634;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;5844;498;6289;7888;0;1;140;180;120;140;120;700;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35904958;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;3899;4411;4737;4182;0;1;100;120;80;100;40;440;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;4106902;Curitiba;41;PR;2;0;3;1;0;;;;;;;;;1;1;1;1;5592;6077;5801;4208;0;1;160;200;180;140;120;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;5;1;;0;;;;;;;;;1;1;1;1;6798;6926;6403;8563;0;1;160;180;160;160;140;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009295;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5308;5352;5492;5675;0;1;120;120;100;100;140;580;B
1,90E+11;3504107;Atibaia;35;SP;17;F;0;2;1;3504107;Atibaia;35;SP;2;0;2;1;0;35018053;3504107;Atibaia;35;SP;2;1;1;1;1;1;1;4432;493;5299;4398;0;1;120;120;120;120;20;500;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;36;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;1;0;;;;;;;;;1;1;1;1;5488;5928;5652;6148;0;1;120;120;100;120;120;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;32;M;0;3;1;3548708;São Bernardo do Campo;35;SP;1;13;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;F;1;1;1;3550308;São Paulo;35;SP;1;13;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;M;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;407;4879;5732;5872;0;1;120;120;80;140;60;520;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;F;2;1;1;3548708;São Bernardo do Campo;35;SP;1;0;1;;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009283;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;2;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008783;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35046012;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5524;5367;5819;6607;0;1;120;160;120;160;120;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;4127;4783;5192;4011;0;1;100;60;60;100;20;340;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009325;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4661;4672;5374;4245;0;1;120;120;120;120;60;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;1501907;Bujaru;15;PA;2;0;2;1;0;;;;;;;;;1;1;1;1;4408;421;543;4517;0;1;100;120;100;80;80;480;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3529401;Mauá;35;SP;2;0;2;1;0;35902020;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;557;6029;5983;6677;0;1;120;120;120;100;120;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;50;M;2;3;1;3106200;Belo Horizonte;31;MG;1;13;1;;0;;;;;;;;;1;1;1;1;5505;5811;5961;5739;1;1;160;160;160;120;140;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35921105;3548708;São Bernardo do Campo;35;SP;2;1;1;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;18;F;1;1;1;3504107;Atibaia;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4769;4947;5201;4249;0;1;120;120;120;140;120;620;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3547809;Santo André;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;600;6506;5928;698;0;1;160;200;180;200;200;940;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3550308;São Paulo;35;SP;2;0;3;;0;;;;;;;;;1;1;1;1;5468;5758;5867;6762;0;1;120;140;160;140;160;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3547809;Santo André;35;SP;1;3;1;1;0;;;;;;;;;1;1;1;1;4785;3971;5572;4863;0;1;120;140;140;120;60;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3550308;São Paulo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;648;6263;6126;733;0;1;160;180;180;180;180;880;B
1,90E+11;3504107;Atibaia;35;SP;20;F;1;2;1;2933307;Vitória da Conquista;29;BA;1;3;1;;0;;;;;;;;;1;1;1;1;617;576;6109;6683;0;1;160;180;140;160;140;780;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;3;1;3548708;São Bernardo do Campo;35;SP;1;1;1;;0;;;;;;;;;1;1;1;1;5659;5907;595;4889;0;1;140;180;160;160;140;780;B
1,90E+11;3504107;Atibaia;35;SP;28;F;1;1;1;3504107;Atibaia;35;SP;1;11;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3504107;Atibaia;35;SP;20;F;1;1;1;3504107;Atibaia;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;5444;5497;5547;5485;0;1;100;120;120;120;120;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;5302;5638;5946;567;0;1;160;160;160;180;200;860;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;3;1;0;35184949;3548708;São Bernardo do Campo;35;SP;4;1;1;1;1;1;1;5808;648;5932;7226;0;1;160;120;120;120;160;680;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3549805;São José do Rio Preto;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;3655;5075;5559;602;1;1;120;40;40;120;0;320;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;16;F;1;1;1;3548708;São Bernardo do Campo;35;SP;3;0;1;;1;;;;;;;;;0;2;2;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;6982;6416;6089;8093;0;1;180;180;180;180;160;880;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;M;1;3;1;3548708;São Bernardo do Campo;35;SP;1;4;1;;0;;;;;;;;;1;1;1;1;582;6121;6123;6397;0;1;120;200;120;120;140;700;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;2;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009261;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5133;4724;5454;5514;0;1;120;180;120;140;160;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;0;1;;0;;;;;;;;;1;1;1;1;4088;4856;4687;409;0;1;120;120;120;120;40;520;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009261;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4999;4851;5483;4776;0;1;120;160;140;140;140;700;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35042031;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;3801;5011;5339;5596;0;1;140;120;100;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;42;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;13;1;1;0;;;;;;;;;1;1;1;1;5419;5895;595;5511;0;1;120;140;120;120;100;600;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;5;1;;0;;;;;;;;;1;1;1;1;601;635;6091;7216;0;1;160;120;140;180;140;740;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;23;M;1;3;1;3550308;São Paulo;35;SP;1;7;1;;0;;;;;;;;;1;1;1;1;4998;5917;5696;5581;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35913807;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5355;5203;5223;4235;1;1;120;100;100;100;120;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;2605707;Floresta;26;PE;2;0;2;1;0;35902020;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4475;4882;5614;5176;0;1;120;120;120;120;100;580;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009325;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4831;5804;5973;5664;0;1;140;160;140;160;120;720;B
1,90E+11;3557006;Votorantim;35;SP;17;F;1;1;1;3552205;Sorocaba;35;SP;2;0;2;1;0;35405218;3557006;Votorantim;35;SP;2;1;1;1;1;1;1;5895;6202;6246;6138;0;1;160;200;200;180;200;940;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35923904;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;5492;5705;5759;6851;0;1;140;160;140;160;120;720;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;2;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35923904;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4409;4859;5486;5565;0;1;140;160;120;140;120;680;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;22;F;1;2;1;3548708;São Bernardo do Campo;35;SP;1;5;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35904958;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4999;5913;6083;5052;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;24;F;1;3;1;3512803;Cosmópolis;35;SP;1;7;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;A
1,90E+11;3557006;Votorantim;35;SP;17;M;1;1;1;3557006;Votorantim;35;SP;2;0;2;1;0;35016202;3552205;Sorocaba;35;SP;2;1;1;1;1;1;1;4649;4948;5161;6138;0;1;100;120;120;140;140;620;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008771;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4703;5157;5181;5587;0;1;120;120;120;120;80;560;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35904958;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4588;5455;5327;4153;0;1;120;120;120;200;120;680;B
1,90E+11;3504107;Atibaia;35;SP;22;M;1;3;1;3504107;Atibaia;35;SP;1;5;1;1;0;;;;;;;;;1;1;1;1;5025;5728;5302;5076;1;1;100;40;40;100;0;280;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;M;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;5646;6496;5908;5442;0;1;140;180;160;180;180;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;F;1;3;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35008783;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;4256;4813;3933;4358;0;1;120;40;40;120;40;360;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;2;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;35009261;3548708;São Bernardo do Campo;35;SP;2;1;1;1;1;1;1;3498;4062;4245;4087;1;1;100;120;100;100;60;480;A
1,90E+11;3548708;São Bernardo do Campo;35;SP;21;M;1;1;1;3550308;São Paulo;35;SP;1;4;1;1;0;;;;;;;;;1;1;1;1;4465;5126;4853;4761;0;1;120;120;100;120;80;540;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;18;F;1;4;4;;;;;1;1;1;;0;;;;;;;;;1;1;1;1;4091;5048;5213;6712;0;9;0;0;0;0;0;0;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3548708;São Bernardo do Campo;35;SP;2;0;2;1;0;;;;;;;;;1;1;1;1;4957;5663;5843;6803;0;1;120;200;140;160;180;800;B
1,90E+11;3504107;Atibaia;35;SP;19;M;1;1;1;3550308;São Paulo;35;SP;1;1;1;1;0;;;;;;;;;0;0;0;0;;;;;0;;;;;;;;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;17;M;1;1;1;3547809;Santo André;35;SP;2;0;3;1;0;;;;;;;;;1;1;1;1;6312;6232;6323;6886;0;1;160;180;160;160;180;840;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;1;1;1;0;;;;;;;;;1;1;1;1;454;5497;5667;4588;0;1;120;160;120;120;80;600;B
1,90E+11;3557006;Votorantim;35;SP;25;M;1;1;1;3552205;Sorocaba;35;SP;1;6;1;;0;;;;;;;;;1;1;1;1;5474;5776;5592;6212;0;1;140;200;160;120;140;760;B
1,90E+11;3557006;Votorantim;35;SP;17;M;1;3;1;3552205;Sorocaba;35;SP;3;0;1;;1;;;;;;;;;1;1;1;1;5413;5235;5458;6138;1;1;120;120;120;120;160;640;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;19;F;1;1;1;3548708;São Bernardo do Campo;35;SP;1;2;1;;0;;;;;;;;;1;1;1;1;6344;6633;6341;8135;0;1;160;120;180;180;160;800;B
1,90E+11;3548708;São Bernardo do Campo;35;SP;20;M;1;2;1;3548708;São Bernardo do Campo;35;SP;1;3;1;1;0;;;;;;;;;0;0;0;0;;;;;1;;;;;;;;B
